transaction_id,customer_id,transaction_type,amount_inr,payment_method,issuing_bank,timestamp,initial_status,failure_reason,is_retryable
e48b0c19-d3c1-4cf0-a4ea-db22f0188233,CUST_675,subscription_renewal,953.79,UPI,HDFC,2026-04-06 03:37:00,failed,invalid_upi_pin,True
f5ea6404-6e57-451f-a2b0-3568a8382e10,CUST_1651,subscription_renewal,1999.26,UPI,PNB,2026-06-24 01:23:00,success,,
355f8d49-60db-4451-9e1b-f3d7f2c76e19,CUST_1137,subscription_renewal,1964.97,netbanking,ICICI,2026-01-15 02:08:00,success,,
2acba31c-7b0a-49bc-9ec7-2d32ed9ae156,CUST_581,subscription_renewal,199.01,UPI,ICICI,2026-05-28 17:38:00,failed,insufficient_funds,True
3f7dea37-c6e2-4205-b836-9aa7af836893,CUST_327,subscription_renewal,519.43,card,SBI,2026-06-11 16:15:00,success,,
6d804191-212e-4d27-9180-851433126031,CUST_1857,subscription_renewal,1007.7,UPI,SBI,2026-06-01 10:07:00,success,,
58f15a91-7f69-4eb0-96ac-90f4c3ade284,CUST_904,subscription_renewal,193.95,UPI,HDFC,2026-04-18 08:36:00,success,,
8a008465-a43d-44ea-ace5-1f870a4dd364,CUST_1486,subscription_renewal,2066.8,UPI,Kotak,2026-01-13 11:28:00,failed,insufficient_funds,True
a100023f-6056-4504-88e2-c2e347185a8b,CUST_281,subscription_renewal,1920.74,UPI,Kotak,2026-05-02 04:45:00,success,,
255448c7-7fd9-4302-8d33-69860274f4c9,CUST_1162,subscription_renewal,206.75,UPI,SBI,2026-06-17 21:17:00,success,,
de7cd0f3-136a-4257-8c83-1f5a2cd8191d,CUST_1959,subscription_renewal,1007.03,UPI,HDFC,2026-02-09 09:35:00,failed,insufficient_funds,True
556f7a36-a336-4946-ad24-ce5df627ca1a,CUST_607,subscription_renewal,1023.01,card,IDFC First,2026-02-13 23:52:00,success,,
9d48204b-aca4-453b-b44c-ffe725aeffb8,CUST_655,subscription_renewal,1914.41,UPI,HDFC,2026-04-28 13:55:00,success,,
a871189e-5303-4eaf-8d48-d11008f9285d,CUST_1805,subscription_renewal,1967.67,UPI,Axis,2026-02-01 17:54:00,success,,
4c2e87e7-fce7-444b-a2e9-2db16bfd0d60,CUST_696,subscription_renewal,202.93,UPI,SBI,2026-01-08 01:45:00,success,,
d1fcde04-f17f-4d7e-b43c-2a9ab35abf27,CUST_1217,subscription_renewal,2002.11,UPI,SBI,2026-03-11 12:47:00,success,,
cdd2a780-a8c4-4fd9-a7ad-6f6448bfc7cb,CUST_290,subscription_renewal,1044.88,UPI,Kotak,2026-02-03 22:41:00,success,,
ae039863-1f1f-469d-940b-267e98e1218f,CUST_1549,subscription_renewal,207.43,UPI,PNB,2026-05-08 12:51:00,success,,
c6453723-e439-448e-8ccc-443533656bb4,CUST_1186,subscription_renewal,1905.19,UPI,BOB,2026-03-25 04:40:00,success,,
162f58d7-8f21-497e-a515-1b380e11861e,CUST_784,subscription_renewal,494.5,UPI,Kotak,2026-01-16 10:42:00,success,,
6b112ef9-c3d4-46b6-bf0a-7e5ab66d8bbc,CUST_1444,subscription_renewal,1926.2,UPI,SBI,2026-05-22 17:02:00,failed,insufficient_funds,True
875bbc0a-0aef-4f0d-ab03-41360d1de203,CUST_1369,subscription_renewal,501.52,UPI,SBI,2026-02-19 07:59:00,success,,
a61f5539-ef6e-40c9-b82b-5f83c08d9225,CUST_1124,subscription_renewal,1978.21,netbanking,SBI,2026-01-22 05:00:00,success,,
c7d60848-ab3f-4f73-a02f-6cb77ab51a4b,CUST_976,subscription_renewal,193.02,card,HDFC,2026-04-11 14:10:00,success,,
1c057006-70b0-40f9-9e02-1575bca73218,CUST_908,subscription_renewal,523.3,netbanking,SBI,2026-02-20 08:32:00,success,,
560ef911-bda7-42b9-8b4e-2c14be6994a1,CUST_768,subscription_renewal,2027.11,netbanking,Axis,2026-03-21 15:00:00,success,,
f716c0fd-ac05-4b1e-92f8-2f9ac465e947,CUST_1186,subscription_renewal,2030.85,card,Kotak,2026-06-25 00:22:00,success,,
116e16a9-f64c-4bbd-ad68-14a1f63a22e5,CUST_667,subscription_renewal,1996.82,netbanking,HDFC,2026-04-18 06:37:00,success,,
bc8d4fb7-b756-40eb-948b-be1700a3b419,CUST_69,subscription_renewal,1939.28,card,HDFC,2026-03-22 12:52:00,success,,
7ceda03b-752b-434f-b916-6f335f16484c,CUST_499,subscription_renewal,200.8,UPI,SBI,2026-01-28 08:46:00,success,,
eb289762-a1c8-4f7b-b036-ea18f57e793f,CUST_1521,subscription_renewal,2048.23,card,PNB,2026-03-13 13:57:00,success,,
da3d2e95-d3fe-49c5-b419-933d2e143998,CUST_493,subscription_renewal,1000.75,UPI,HDFC,2026-06-21 01:48:00,success,,
ee5f52a3-cc9b-42fc-b6b2-4c1c477640e4,CUST_1029,subscription_renewal,490.54,UPI,Axis,2026-04-12 03:03:00,success,,
d8f37296-5c47-41d6-962b-c679d616159c,CUST_193,subscription_renewal,1924.59,UPI,PNB,2026-02-14 05:27:00,success,,
afb71483-8411-4955-a205-e94b86dd2fbf,CUST_557,subscription_renewal,200.26,UPI,SBI,2026-04-27 01:43:00,success,,
624d71a9-ebc0-494f-92c8-ac8fbcbcfa68,CUST_1056,subscription_renewal,204.56,UPI,ICICI,2026-01-23 00:54:00,success,,
c6839b5d-71c5-404d-974e-2d091ff7e914,CUST_790,subscription_renewal,2052.69,card,Kotak,2026-01-09 19:50:00,success,,
79f2ca92-ab61-495a-b8ee-c872ba7a1718,CUST_26,subscription_renewal,208.28,card,ICICI,2026-01-22 02:58:00,success,,
e2497d9f-d9dd-4eb2-8253-ff4b8e3613b0,CUST_1894,subscription_renewal,974.79,card,IndusInd,2026-01-11 06:33:00,success,,
c0a8bb4f-41c7-4e14-b67b-b46e62b9a515,CUST_903,subscription_renewal,1955.63,netbanking,SBI,2026-06-22 20:19:00,success,,
1938aa04-3af2-49ea-8d77-5c445149cbd2,CUST_1729,subscription_renewal,200.08,UPI,Axis,2026-04-25 07:52:00,success,,
ef08fa95-75cd-448f-9702-ffd40d63a44c,CUST_565,subscription_renewal,1043.59,card,PNB,2026-01-25 03:36:00,success,,
eb081115-9f97-4cbe-add6-84c110fc1031,CUST_774,subscription_renewal,479.5,UPI,Yes Bank,2026-04-23 16:14:00,success,,
cac229be-3811-4baa-b22e-753bc92243ad,CUST_1964,subscription_renewal,1014.46,UPI,Kotak,2026-01-28 09:08:00,success,,
7eec34a8-64a3-4268-9ada-f6e7e781cd9c,CUST_1453,subscription_renewal,190.77,card,HDFC,2026-02-18 20:04:00,success,,
fb9d0f26-6736-4cc9-9cd2-0fa1f49d17a7,CUST_1849,subscription_renewal,1009.11,UPI,HDFC,2026-05-14 01:12:00,success,,
9337a0b0-963f-44bc-ab1d-ba3521bcb592,CUST_1760,subscription_renewal,507.08,netbanking,IndusInd,2026-06-26 18:18:00,success,,
6d10aad1-575e-4760-bad3-7403ac1bd861,CUST_578,subscription_renewal,2023.28,card,SBI,2026-01-12 10:36:00,success,,
f0ea63c9-43bd-4a99-88fc-3794f6b12b57,CUST_1512,subscription_renewal,511.99,UPI,HDFC,2026-05-05 23:43:00,success,,
28c002dd-fd14-4e66-9fcf-7bec7640c6c0,CUST_285,subscription_renewal,2034.86,UPI,SBI,2026-02-08 17:45:00,success,,
601ca5ed-1b4c-456f-bc1e-37e952e3a466,CUST_958,subscription_renewal,2065.25,UPI,SBI,2026-04-08 01:40:00,success,,
bf436392-9519-4e34-83d3-4baaf0d3f7f1,CUST_1723,subscription_renewal,206.85,UPI,SBI,2026-06-22 18:20:00,success,,
c952488e-bb41-4244-a2a7-01ea3cb504e6,CUST_1599,subscription_renewal,2009.02,UPI,PNB,2026-03-10 20:13:00,success,,
184eaf3a-5e73-422a-b30d-4208dabe6c90,CUST_1093,subscription_renewal,475.12,UPI,Axis,2026-04-25 09:42:00,success,,
9d247733-846f-456e-a140-8df41f851dfd,CUST_204,subscription_renewal,508.51,card,Yes Bank,2026-05-03 13:15:00,success,,
3fb22606-888f-44ea-8b5c-52e7cf5d8307,CUST_1164,subscription_renewal,2040.11,UPI,BOB,2026-06-12 20:39:00,success,,
25513f85-dd36-4835-9d82-058ea5d81ffe,CUST_369,subscription_renewal,517.84,UPI,SBI,2026-04-01 07:32:00,success,,
30147f23-4379-46a4-8de5-cd3533efec0f,CUST_966,subscription_renewal,200.01,UPI,SBI,2026-01-26 09:35:00,success,,
6b9972d2-3e71-4701-b031-26ce758b5f7d,CUST_240,subscription_renewal,2000.87,card,SBI,2026-02-23 03:04:00,success,,
db24d49c-322f-4051-b5cb-ead87c165caa,CUST_115,subscription_renewal,1997.66,card,IndusInd,2026-03-19 14:25:00,success,,
89096138-f57d-40ef-adc0-6cd730da3207,CUST_1214,subscription_renewal,512.14,card,HDFC,2026-02-03 21:35:00,success,,
7fb5e870-c674-47b0-8f3a-d0cc2223d852,CUST_1791,subscription_renewal,1962.94,UPI,PNB,2026-02-24 04:33:00,success,,
8fa8531c-448e-4134-9d4b-4d2227d9a8a2,CUST_896,subscription_renewal,485.94,card,IDFC First,2026-03-27 11:32:00,success,,
517c142f-f3e3-4bf5-9522-76417586bc34,CUST_1712,subscription_renewal,1986.59,UPI,SBI,2026-01-01 13:00:00,success,,
11503e34-e41e-4385-86b6-212b8912caa0,CUST_1085,subscription_renewal,487.34,UPI,BOB,2026-04-07 19:55:00,success,,
37ece7fb-730b-4740-9b7e-e2b76f0b6428,CUST_1222,subscription_renewal,983.18,UPI,SBI,2026-04-23 05:24:00,failed,insufficient_funds,True
a09a3a11-d956-4f07-b2bf-ad7ae4375997,CUST_1803,subscription_renewal,1955.38,card,Yes Bank,2026-04-21 06:59:00,failed,card_expired,False
57284fac-7d6a-444c-ac61-cb34f15ec8d4,CUST_1723,subscription_renewal,958.51,UPI,SBI,2026-04-22 08:44:00,success,,
8456860d-85ff-498e-aecc-02e01a593695,CUST_1525,subscription_renewal,1025.53,UPI,Kotak,2026-03-09 07:28:00,success,,
50fa08ea-34e6-4869-b6f1-46d0d00284ee,CUST_727,subscription_renewal,1016.77,UPI,Axis,2026-04-26 09:51:00,success,,
453ad51d-adf9-4bce-9287-3cb34e0e4fc6,CUST_1943,subscription_renewal,962.99,card,HDFC,2026-05-05 04:54:00,success,,
97a5d25a-00da-4c18-880b-81503fb541a1,CUST_858,subscription_renewal,205.3,UPI,SBI,2026-06-13 18:03:00,success,,
51c73dca-0f56-4405-94c1-179a47025c00,CUST_748,subscription_renewal,1994.27,netbanking,SBI,2026-01-24 03:20:00,success,,
7a5bb0bd-502c-4e71-ba8a-b0e990392691,CUST_511,subscription_renewal,995.0,UPI,SBI,2026-02-21 11:04:00,failed,bank_server_timeout,True
3d44aea8-5e7c-42a6-a4b8-859d931c0ecd,CUST_587,subscription_renewal,955.07,UPI,PNB,2026-06-11 15:02:00,success,,
0e12e3b1-aafa-459f-9beb-4b739c0926d8,CUST_847,subscription_renewal,499.2,card,SBI,2026-05-23 19:34:00,success,,
627a9b70-ff47-449f-9302-ef45a58522f6,CUST_429,subscription_renewal,1963.74,UPI,SBI,2026-01-10 07:16:00,success,,
acb0d2aa-8859-4512-b7a8-1b9aaafe5a10,CUST_123,subscription_renewal,1909.37,card,HDFC,2026-02-07 10:32:00,success,,
4d1a7e49-7228-4cec-9820-6dff970a6893,CUST_1887,subscription_renewal,986.69,UPI,PNB,2026-06-23 23:47:00,failed,insufficient_funds,True
b0e21e98-8b45-477c-8b69-a077154a267c,CUST_1409,subscription_renewal,486.24,UPI,BOB,2026-02-17 17:36:00,success,,
4c5daa05-304a-4351-b9ee-663cdcc88fda,CUST_1277,subscription_renewal,994.21,card,Axis,2026-03-19 08:49:00,success,,
305dda6f-47d2-4853-851b-e87409270bb1,CUST_694,subscription_renewal,2069.61,UPI,SBI,2026-01-15 10:46:00,success,,
e2fa5c93-05e3-4f2c-81c6-720161da5f46,CUST_1922,subscription_renewal,205.45,netbanking,Kotak,2026-06-16 12:12:00,success,,
f9e0cf1b-1b95-4a1a-ad4c-4464034b6254,CUST_414,subscription_renewal,497.2,card,Kotak,2026-02-12 21:47:00,success,,
7f0fcfc0-4a8f-4c8e-8b60-9110c4c70ac1,CUST_773,subscription_renewal,2053.55,UPI,SBI,2026-01-28 16:47:00,failed,insufficient_funds,True
2d54b5f2-f96f-4d29-9bb8-0c2defb2f9f5,CUST_1464,subscription_renewal,2090.67,card,HDFC,2026-06-24 20:24:00,success,,
2dead7e4-cf8f-4e2f-83bc-f4f9578e2b9a,CUST_513,subscription_renewal,521.59,card,Yes Bank,2026-04-06 23:51:00,success,,
2e833196-db7e-4680-abfe-ca25e61fd939,CUST_441,subscription_renewal,1014.13,card,SBI,2026-06-14 00:13:00,success,,
6aae15d8-91e5-452e-a976-dffe5b347032,CUST_571,subscription_renewal,494.67,UPI,PNB,2026-04-27 14:48:00,success,,
2511a6bc-26c6-45ca-8cbd-205d182840cd,CUST_196,subscription_renewal,482.97,card,HDFC,2026-04-30 03:50:00,success,,
72b3a100-ee8f-4db3-badb-321754044aa5,CUST_1171,subscription_renewal,481.01,UPI,HDFC,2026-03-17 22:11:00,success,,
8da13ffc-67c4-4984-ae50-a4f477f6de95,CUST_1543,subscription_renewal,973.09,UPI,IndusInd,2026-06-03 12:11:00,success,,
55440084-3815-4f35-b79b-809fc48420ca,CUST_1187,subscription_renewal,976.48,UPI,PNB,2026-03-09 03:58:00,failed,invalid_upi_pin,True
585d404a-b0f1-4cc7-9add-28aa74465c24,CUST_753,subscription_renewal,489.93,UPI,Yes Bank,2026-03-23 17:39:00,success,,
e115ffe9-9a74-4be1-9fc8-ef73227cd027,CUST_1838,subscription_renewal,190.07,UPI,ICICI,2026-05-25 02:16:00,success,,
cc62d2bf-60c9-4d05-86af-c3933b1c2cef,CUST_475,subscription_renewal,519.19,UPI,HDFC,2026-03-11 07:01:00,success,,
c8e0dde8-f63a-4af5-a6e6-cdbf66d2001b,CUST_324,subscription_renewal,490.34,card,ICICI,2026-05-01 13:30:00,failed,issuer_decline_risk,False
79385923-6212-4afb-87ff-328c60e92aab,CUST_620,subscription_renewal,1971.07,card,HDFC,2026-05-19 09:28:00,success,,
dd202f61-c966-4201-88b6-a483442f0dbe,CUST_205,subscription_renewal,2029.83,UPI,PNB,2026-04-29 18:45:00,success,,
72b3a6d4-d431-4c04-a15e-dca6002bb007,CUST_189,subscription_renewal,955.01,UPI,Yes Bank,2026-02-19 23:50:00,success,,
cf1100da-e34d-442a-ac73-e943aa59f2c5,CUST_855,subscription_renewal,987.6,UPI,SBI,2026-02-14 13:58:00,failed,insufficient_funds,True
87c33bf5-a117-49c1-9f41-2ae5d0bacb98,CUST_1966,subscription_renewal,1909.15,card,HDFC,2026-06-23 09:28:00,success,,
34e9c30a-bd7b-4819-bad7-49caad2ebc55,CUST_1392,subscription_renewal,200.52,card,Kotak,2026-05-29 05:13:00,success,,
774878cf-4a7c-4591-a813-d9e1f213781d,CUST_1742,subscription_renewal,988.52,UPI,Yes Bank,2026-03-14 14:11:00,success,,
cad553fe-fb6e-4dfb-91d2-40e506bce8ab,CUST_1910,subscription_renewal,196.94,UPI,Kotak,2026-06-01 12:13:00,success,,
91dcc56e-002d-42fe-a0ec-846a36be8755,CUST_499,subscription_renewal,191.1,card,SBI,2026-01-29 09:24:00,success,,
90c684f1-46cc-4840-be15-cf2e33093aec,CUST_322,subscription_renewal,193.74,UPI,Axis,2026-06-20 04:32:00,success,,
3653a8c2-563f-4fb7-a09a-d80802cfe666,CUST_424,subscription_renewal,199.31,card,Kotak,2026-06-21 09:38:00,success,,
3ba8ac0a-b150-41d8-ba72-d124da3013e0,CUST_1658,subscription_renewal,201.62,UPI,ICICI,2026-03-17 15:18:00,success,,
131e8fd9-5a10-4399-8341-beacca3145dc,CUST_887,subscription_renewal,516.89,UPI,HDFC,2026-02-10 20:45:00,success,,
48199b96-5b4c-4712-8d5f-f74c81604fcd,CUST_1392,subscription_renewal,196.77,netbanking,HDFC,2026-01-27 03:03:00,success,,
4188880d-955d-425d-8f6b-fc9259707159,CUST_481,subscription_renewal,500.21,card,Axis,2026-04-04 05:48:00,success,,
69f86958-0f6b-44aa-aa25-de8a8a965a93,CUST_743,subscription_renewal,199.67,netbanking,Axis,2026-03-02 02:18:00,success,,
e7271697-629d-4914-b2be-5b56d19de0fd,CUST_678,subscription_renewal,518.71,UPI,BOB,2026-04-11 12:09:00,success,,
0e1a15a8-3b29-4dd2-a655-441107621673,CUST_720,subscription_renewal,1001.7,UPI,SBI,2026-01-04 20:00:00,success,,
c0d6daa6-184c-4503-8c06-b52d71bf8cc6,CUST_163,subscription_renewal,2048.47,card,Axis,2026-01-04 23:49:00,success,,
bb768d29-8780-471f-a519-db4044132692,CUST_1515,subscription_renewal,2077.16,card,Kotak,2026-05-30 05:55:00,success,,
2c27af9b-06f2-487e-be99-d4ad15e84144,CUST_606,subscription_renewal,197.85,card,HDFC,2026-04-18 00:40:00,success,,
2c52108c-23c2-4645-9ef0-640d2713e374,CUST_1254,subscription_renewal,207.14,UPI,ICICI,2026-06-15 06:32:00,failed,invalid_upi_pin,True
44e1eed9-08fd-4dac-adc0-1b6c62a684df,CUST_1472,subscription_renewal,208.24,netbanking,HDFC,2026-04-25 09:17:00,success,,
3304da8b-4e84-4e0d-98e0-38790e639592,CUST_852,subscription_renewal,980.96,UPI,BOB,2026-04-17 15:34:00,success,,
6bc0fdf8-aeaa-44c6-ae84-0de881335142,CUST_963,subscription_renewal,954.64,UPI,SBI,2026-02-26 02:27:00,failed,insufficient_funds,True
7ae55e43-46a5-4a47-9087-1b32c881cd9b,CUST_363,subscription_renewal,512.68,UPI,HDFC,2026-06-06 04:57:00,success,,
a95cd185-32c7-49bb-aae1-cf481315a2ec,CUST_1171,subscription_renewal,1033.68,UPI,Axis,2026-02-16 08:47:00,failed,insufficient_funds,True
b201d179-48ba-420d-a8c6-628e82da9770,CUST_28,subscription_renewal,202.72,card,ICICI,2026-04-22 02:41:00,success,,
617a1295-f34a-4364-a2d3-321f4e7bf2c7,CUST_1548,subscription_renewal,192.41,UPI,HDFC,2026-02-15 16:23:00,failed,bank_server_timeout,True
20eef675-e29d-49b2-8a88-4854f591e9e1,CUST_1354,subscription_renewal,205.78,UPI,HDFC,2026-06-24 11:40:00,failed,insufficient_funds,True
eacc588b-d72c-4085-9b1d-53a652b5e548,CUST_888,subscription_renewal,972.43,UPI,Kotak,2026-04-06 08:34:00,failed,insufficient_funds,True
aa174fb1-5a4c-46bf-a805-d84fdb47cf3c,CUST_455,subscription_renewal,194.12,UPI,SBI,2026-06-03 03:31:00,success,,
527eb642-b21c-4a0a-ac24-1f8e6488b515,CUST_1177,subscription_renewal,192.45,UPI,HDFC,2026-03-20 08:47:00,success,,
df101cf4-70c3-42be-aa4d-bcf430da957f,CUST_1882,subscription_renewal,481.87,UPI,HDFC,2026-05-29 05:18:00,success,,
616b15f1-803e-4551-aec8-7e3a8ca65393,CUST_1680,subscription_renewal,196.15,card,BOB,2026-02-12 21:57:00,success,,
dd38f77c-3b3f-4d60-82bb-e96e451f88b4,CUST_1338,subscription_renewal,962.91,card,ICICI,2026-02-19 16:37:00,success,,
c98e7f7b-2b72-45a8-87a7-0a204a31cb83,CUST_1730,subscription_renewal,208.4,UPI,HDFC,2026-04-24 17:00:00,success,,
8ad61072-879d-41da-b75f-afaa085a79cd,CUST_323,subscription_renewal,1045.44,UPI,Yes Bank,2026-04-05 13:10:00,success,,
5dd0c6e5-e3dc-43f6-80cc-30395722b320,CUST_1742,subscription_renewal,523.29,netbanking,SBI,2026-03-12 15:47:00,success,,
c31d5c57-83b4-4fbf-866f-20b0066226a3,CUST_278,subscription_renewal,518.33,UPI,HDFC,2026-03-21 19:04:00,failed,insufficient_funds,True
b1446f18-a17f-4604-a008-cac027daca5d,CUST_604,subscription_renewal,492.28,UPI,HDFC,2026-02-10 07:52:00,success,,
0e8a9082-7051-4a4a-9763-e4460a6774d0,CUST_1519,subscription_renewal,2061.79,UPI,PNB,2026-02-01 08:38:00,success,,
74dd7a0b-61e3-4d39-9516-fc4def64f437,CUST_1614,subscription_renewal,978.59,card,HDFC,2026-02-25 07:32:00,failed,issuer_decline_risk,False
f5808ef1-a269-45d8-8bbb-9067ff584e59,CUST_1553,subscription_renewal,1969.97,card,HDFC,2026-06-13 15:41:00,success,,
52e060e1-208e-4474-bd2e-a96ae5ad3fa6,CUST_431,subscription_renewal,516.11,netbanking,ICICI,2026-05-23 18:17:00,success,,
5a03284a-4977-4418-a234-fe4f2bf5a697,CUST_1151,subscription_renewal,485.27,UPI,SBI,2026-03-23 16:01:00,success,,
eea7aa8a-7712-441b-93d4-caa81a250c0a,CUST_53,subscription_renewal,194.77,card,ICICI,2026-05-12 20:16:00,success,,
a88c521a-c212-43ec-a163-e380ab72f768,CUST_842,subscription_renewal,199.31,UPI,PNB,2026-06-26 04:37:00,failed,bank_server_timeout,True
ccaa8bd3-dedf-4d1d-8f3d-4da3bc9b5fc9,CUST_1663,subscription_renewal,1042.69,card,HDFC,2026-01-28 01:48:00,success,,
c15ed82d-1cb8-4ab3-9e6a-9fa37b2f50f7,CUST_1046,subscription_renewal,205.69,card,ICICI,2026-04-09 03:21:00,success,,
54ba8a65-8de9-4189-b2ff-1ed6465407c6,CUST_241,subscription_renewal,1933.11,netbanking,ICICI,2026-05-17 06:29:00,success,,
fb416ed6-52f2-4173-b9ac-72d0b5de9429,CUST_121,subscription_renewal,974.74,UPI,SBI,2026-05-24 15:16:00,success,,
0fc6fa3c-88e4-43b7-9438-9ac27e4d6608,CUST_1172,subscription_renewal,198.44,netbanking,HDFC,2026-06-11 18:06:00,success,,
7f1cef51-a274-45d2-ace5-c9b32832be33,CUST_992,subscription_renewal,509.48,card,Axis,2026-03-25 00:01:00,success,,
a67e0855-cd68-4712-b343-97ef05d106e2,CUST_730,subscription_renewal,1040.49,UPI,PNB,2026-04-15 21:56:00,success,,
93b9444a-fef7-4499-957b-7b0f5f63d602,CUST_1085,subscription_renewal,2049.84,UPI,SBI,2026-04-08 21:59:00,success,,
99909121-ea0a-4e5a-869a-41aa26f5fd28,CUST_980,subscription_renewal,1974.42,UPI,Axis,2026-03-12 19:24:00,success,,
8ef5b5c7-5175-42dd-bf03-9b6b746b1ac2,CUST_10,subscription_renewal,2044.9,card,SBI,2026-04-21 07:25:00,success,,
6bb5c8df-3482-47e4-8d68-61a3d843c4f2,CUST_1571,subscription_renewal,474.38,UPI,Yes Bank,2026-03-14 08:06:00,failed,bank_server_timeout,True
722b38d9-fa17-44df-8b6b-da3b6d66a961,CUST_216,subscription_renewal,499.05,netbanking,Axis,2026-05-05 06:27:00,success,,
4feae346-3e3f-4515-9a48-b1c7c815955d,CUST_315,subscription_renewal,949.52,card,Axis,2026-03-14 17:43:00,success,,
0205e95c-8fd7-4936-bdd6-060e4b31a0ea,CUST_442,subscription_renewal,1902.69,UPI,HDFC,2026-05-10 11:07:00,success,,
7d44337b-5194-4a61-bedd-6ee0ba99fbee,CUST_810,subscription_renewal,1973.71,UPI,SBI,2026-05-09 10:30:00,success,,
eb3372c9-39ba-4947-9665-d77d3e31310e,CUST_1412,subscription_renewal,193.37,UPI,IDFC First,2026-04-16 17:18:00,success,,
dd4577f6-25e4-41a0-a46a-2ecdb2763f4d,CUST_1516,subscription_renewal,2003.65,UPI,BOB,2026-01-02 06:25:00,success,,
12870571-4ca1-47c1-a23b-3684af1e7190,CUST_941,subscription_renewal,194.0,UPI,HDFC,2026-03-06 08:53:00,success,,
c4cfdc45-5189-4195-b133-d852ce297408,CUST_499,subscription_renewal,511.77,UPI,SBI,2026-04-28 08:10:00,success,,
7ce6e7e5-d9f1-48b2-8e60-ee96cae972b5,CUST_450,subscription_renewal,973.06,card,ICICI,2026-01-02 19:48:00,success,,
ee4d2069-f891-4391-8825-98652df2905b,CUST_750,subscription_renewal,1907.4,UPI,HDFC,2026-02-08 22:56:00,success,,
958ce505-ce3b-41af-9c29-0fc03d2ec466,CUST_1338,subscription_renewal,2074.89,UPI,BOB,2026-05-21 06:11:00,success,,
d6828d1d-bc7b-4b7c-8271-6f914359d06c,CUST_594,subscription_renewal,1010.93,card,HDFC,2026-05-30 02:05:00,success,,
e1026c9d-e11f-437b-b74b-116c6cfdb28e,CUST_1233,subscription_renewal,976.26,card,PNB,2026-04-06 09:29:00,success,,
44263b41-a3f4-404e-9540-f9bc20a71efb,CUST_1002,subscription_renewal,1906.43,netbanking,SBI,2026-02-18 20:28:00,success,,
0525f84f-36c2-4722-8bb5-e7d6d3004733,CUST_1558,subscription_renewal,1990.77,card,Kotak,2026-05-04 01:36:00,failed,card_expired,False
85829730-2185-425f-ac9a-e4ec5694efbf,CUST_138,subscription_renewal,2094.28,UPI,SBI,2026-05-13 11:52:00,success,,
f8afccba-94f5-468b-ac23-9fe7377c9e3a,CUST_688,subscription_renewal,1917.86,UPI,HDFC,2026-05-19 14:14:00,success,,
55d325e4-516a-4482-bc22-0fa79a431a34,CUST_1903,subscription_renewal,951.17,UPI,ICICI,2026-01-12 06:49:00,success,,
8dfaf443-43c3-4020-9912-eccd6e24854a,CUST_962,subscription_renewal,207.41,card,Axis,2026-02-09 17:57:00,success,,
136c1fd4-cd55-45f1-b39d-0106cd948209,CUST_1062,subscription_renewal,203.09,UPI,HDFC,2026-06-08 09:51:00,success,,
2d29724c-bcc1-469f-94e7-a960a1110d44,CUST_1017,subscription_renewal,1038.0,card,IDFC First,2026-03-16 19:40:00,success,,
f113acb0-58fd-469e-b3a7-a4f58d7e3b95,CUST_64,subscription_renewal,206.92,card,HDFC,2026-04-14 05:51:00,success,,
50692cb5-8411-4ba4-97b8-65a48f58ec26,CUST_1029,subscription_renewal,2059.35,netbanking,IndusInd,2026-06-11 14:42:00,success,,
118104a5-2b81-4071-bf84-b5705fe15f0c,CUST_1387,subscription_renewal,196.76,UPI,Kotak,2026-06-06 18:37:00,success,,
414b9cd1-ef6d-4f32-ae48-f890c3c1fd3a,CUST_1036,subscription_renewal,489.43,card,PNB,2026-04-10 07:26:00,success,,
bd15dcb2-ebd9-424d-9575-9823faa08b61,CUST_143,subscription_renewal,992.97,netbanking,IDFC First,2026-01-04 08:34:00,failed,bank_server_timeout,True
f09e0357-850d-441e-a169-d8eed1fb526b,CUST_1138,subscription_renewal,207.77,UPI,SBI,2026-06-10 14:59:00,success,,
220fb9f8-4614-436e-926a-27b8cb446769,CUST_788,subscription_renewal,200.06,UPI,SBI,2026-03-28 22:10:00,success,,
21c4c412-690c-45a1-87b9-d3fac3579ccf,CUST_294,subscription_renewal,2050.6,card,SBI,2026-05-21 05:54:00,success,,
70380839-c3e3-41b9-813a-b15c14607586,CUST_1277,subscription_renewal,486.94,UPI,Kotak,2026-06-19 16:23:00,success,,
b5d55238-9202-4cb3-b3a6-2d262e7935dd,CUST_1956,subscription_renewal,1904.21,UPI,IndusInd,2026-06-12 02:39:00,success,,
40661ea7-0458-48d8-aed6-a7ce233c3ce0,CUST_1085,subscription_renewal,1016.72,card,Kotak,2026-03-08 23:44:00,success,,
2abee3ee-75e3-4607-ba26-d9d683e18f6d,CUST_1147,subscription_renewal,477.13,UPI,Yes Bank,2026-03-14 06:29:00,failed,insufficient_funds,True
e1faa8c5-021c-46e0-a5e9-74b4610c90a9,CUST_1627,subscription_renewal,1939.67,card,ICICI,2026-03-02 14:57:00,success,,
9c8579d1-9817-4a75-9685-bb9d7fdb9206,CUST_1084,subscription_renewal,1903.41,card,HDFC,2026-03-10 18:25:00,success,,
1da22f0a-dfc2-48c2-aa9c-c0b4c6476584,CUST_1682,subscription_renewal,974.55,UPI,Axis,2026-01-24 19:53:00,success,,
