transaction_id,attempt_number,retry_timestamp,hours_since_original_failure,retry_day_of_month,retry_outcome
9990faeb-b92f-448c-989a-784869cd1c71,1,2026-02-13 14:47:31.897286,6.06,13,failed
9990faeb-b92f-448c-989a-784869cd1c71,2,2026-02-14 23:05:11.333441,38.35,14,failed
9990faeb-b92f-448c-989a-784869cd1c71,3,2026-02-17 11:18:53.949065,98.58,17,failed
9990faeb-b92f-448c-989a-784869cd1c71,4,2026-02-22 11:11:42.783139,218.46,22,failed
9b61f2a1-0ebe-44d5-bb0d-4567e366db00,1,2026-06-12 21:36:09.171831,5.27,12,failed
9b61f2a1-0ebe-44d5-bb0d-4567e366db00,2,2026-06-13 20:24:10.742584,28.07,13,failed
9b61f2a1-0ebe-44d5-bb0d-4567e366db00,3,2026-06-16 12:51:33.004292,92.53,16,failed
9b61f2a1-0ebe-44d5-bb0d-4567e366db00,4,2026-06-20 01:08:15.111481,176.8,20,failed
e4515dfa-bcf4-4837-ab68-3456f0d7bb6f,1,2026-05-13 00:35:15.660025,3.64,13,failed
e4515dfa-bcf4-4837-ab68-3456f0d7bb6f,2,2026-05-14 08:33:30.235676,35.61,14,success
9dc14dcd-fa00-4352-b978-a2e9ad52b05b,1,2026-02-12 13:26:08.016321,10.29,12,success
186b0da4-581d-455b-839a-3fbed86cafb4,1,2026-01-20 20:51:00.931096,2.7,20,failed
186b0da4-581d-455b-839a-3fbed86cafb4,2,2026-01-22 00:06:58.289396,29.97,22,failed
186b0da4-581d-455b-839a-3fbed86cafb4,3,2026-01-25 00:06:50.753042,101.96,25,failed
186b0da4-581d-455b-839a-3fbed86cafb4,4,2026-01-28 08:32:43.309268,182.4,28,failed
57d8e75a-b001-46e9-bc2d-5dff1822e961,1,2026-06-07 07:41:35.328373,1.78,7,success
4f991163-c401-48bc-8bf1-c759eb0593ab,1,2026-01-02 22:17:41.323453,7.29,2,success
7944b03b-7243-4c04-923f-a8ba8f40f88e,1,2026-06-02 22:54:53.211993,1.8,2,success
fa3b22ea-5da3-47da-8c10-4f3c59f53add,1,2026-02-25 07:00:08.823531,7.97,25,success
4836ba8e-e722-46f0-8e80-809750aa148b,1,2026-02-08 00:46:07.485821,9.12,8,failed
4836ba8e-e722-46f0-8e80-809750aa148b,2,2026-02-09 09:04:49.664180,41.43,9,success
b8a745d7-1a23-4229-9904-63175fe7d8e4,1,2026-01-25 09:18:09.609202,10.35,25,success
33117e85-1624-4992-a4ee-fe4c38eb65b3,1,2026-04-12 13:41:48.519014,3.23,12,failed
33117e85-1624-4992-a4ee-fe4c38eb65b3,2,2026-04-13 10:50:07.108788,24.37,13,failed
33117e85-1624-4992-a4ee-fe4c38eb65b3,3,2026-04-16 05:54:42.326184,91.45,16,success
5ab950c4-ca1d-4c72-972f-267627f06dd6,1,2026-06-20 11:12:49.064419,7.6,20,success
c3f4eaa3-f3dc-468d-81eb-ce29d1cda4c9,1,2026-06-20 20:29:49.408502,10.95,20,failed
c3f4eaa3-f3dc-468d-81eb-ce29d1cda4c9,2,2026-06-22 07:27:30.758623,45.91,22,failed
c3f4eaa3-f3dc-468d-81eb-ce29d1cda4c9,3,2026-06-24 09:30:23.168879,95.96,24,success
a84e16e9-fcf2-4d89-946f-a8b1a992b2b5,1,2026-05-09 18:14:43.570900,1.73,9,failed
a84e16e9-fcf2-4d89-946f-a8b1a992b2b5,2,2026-05-10 11:04:45.458271,18.56,10,success
525dbec9-de55-4d22-b24a-766ed64d7ab6,1,2026-01-09 09:49:57.801844,4.93,9,success
142d46ba-d3e5-4f89-a467-138a89ac7e39,1,2026-04-02 20:04:46.347715,1.96,2,success
b24df6cb-d9f9-436f-a26e-d0b298588e0f,1,2026-02-10 22:35:37.856051,9.93,10,success
882a8976-08a4-44bd-bd03-9e3633667b35,1,2026-06-21 07:12:35.538440,10.71,21,failed
882a8976-08a4-44bd-bd03-9e3633667b35,2,2026-06-22 11:17:54.300106,38.8,22,failed
882a8976-08a4-44bd-bd03-9e3633667b35,3,2026-06-24 00:07:50.403413,75.63,24,success
500ff837-1c67-4ed1-97ef-2d565151a3d8,1,2026-05-19 13:56:33.419968,7.21,19,failed
500ff837-1c67-4ed1-97ef-2d565151a3d8,2,2026-05-20 10:54:41.194692,28.18,20,failed
500ff837-1c67-4ed1-97ef-2d565151a3d8,3,2026-05-22 18:24:13.946195,83.67,22,failed
500ff837-1c67-4ed1-97ef-2d565151a3d8,4,2026-05-27 17:04:40.346233,202.34,27,failed
22db7404-3bfb-4eda-894f-7c188436914a,1,2026-02-09 14:43:00.986746,1.1,9,failed
22db7404-3bfb-4eda-894f-7c188436914a,2,2026-02-10 10:48:20.480875,21.19,10,failed
22db7404-3bfb-4eda-894f-7c188436914a,3,2026-02-13 04:53:25.029524,87.27,13,success
4b7dec32-2b83-4aee-9ee1-551d5625af6e,1,2026-01-29 06:46:18.095241,4.76,29,failed
4b7dec32-2b83-4aee-9ee1-551d5625af6e,2,2026-01-30 10:40:47.896959,32.66,30,success
4cd0ace2-575c-4b35-a06e-07ba608c2e42,1,2026-02-14 01:12:54.702126,9.37,14,failed
4cd0ace2-575c-4b35-a06e-07ba608c2e42,2,2026-02-14 16:24:41.939222,24.56,14,failed
4cd0ace2-575c-4b35-a06e-07ba608c2e42,3,2026-02-16 13:45:57.784943,69.92,16,failed
4cd0ace2-575c-4b35-a06e-07ba608c2e42,4,2026-02-19 19:53:35.522003,148.04,19,failed
e3bc3b05-4bf4-4e46-a5c1-26ab0bc0f9d5,1,2026-02-22 22:11:10.492895,4.54,22,failed
e3bc3b05-4bf4-4e46-a5c1-26ab0bc0f9d5,2,2026-02-23 11:01:14.912349,17.37,23,failed
e3bc3b05-4bf4-4e46-a5c1-26ab0bc0f9d5,3,2026-02-25 00:32:10.360174,54.89,25,failed
e3bc3b05-4bf4-4e46-a5c1-26ab0bc0f9d5,4,2026-02-28 09:34:06.088847,135.92,28,failed
61f6e2a3-be64-49a7-8224-80468ae2ef40,1,2026-04-10 08:05:39.187255,5.21,10,success
ca66e132-7c34-4b01-ac89-43cc13c86a99,1,2026-01-08 09:38:51.288757,6.05,8,failed
ca66e132-7c34-4b01-ac89-43cc13c86a99,2,2026-01-09 11:25:51.615168,31.83,9,success
8dcdfef8-ec27-4537-8de3-25f648b4cb4b,1,2026-03-03 03:35:55.280090,4.18,3,failed
8dcdfef8-ec27-4537-8de3-25f648b4cb4b,2,2026-03-04 08:40:58.442357,33.27,4,failed
8dcdfef8-ec27-4537-8de3-25f648b4cb4b,3,2026-03-06 14:51:52.919337,87.45,6,failed
8dcdfef8-ec27-4537-8de3-25f648b4cb4b,4,2026-03-10 14:48:38.498188,183.39,10,failed
114df527-a276-46d8-9aaf-8f9a983b6ab3,1,2026-01-18 01:53:34.887001,8.83,18,failed
114df527-a276-46d8-9aaf-8f9a983b6ab3,2,2026-01-18 15:50:17.711215,22.77,18,success
c370aaa9-cca8-4c1d-8d2c-3f4b3ebf2ce8,1,2026-03-19 01:05:25.992402,10.26,19,failed
c370aaa9-cca8-4c1d-8d2c-3f4b3ebf2ce8,2,2026-03-19 16:11:05.600171,25.35,19,failed
c370aaa9-cca8-4c1d-8d2c-3f4b3ebf2ce8,3,2026-03-22 08:57:02.829118,90.12,22,failed
c370aaa9-cca8-4c1d-8d2c-3f4b3ebf2ce8,4,2026-03-25 15:18:01.023411,168.47,25,failed
3712db76-001f-4c19-86cc-b0121fe76a82,1,2026-06-14 07:25:25.984708,7.74,14,failed
3712db76-001f-4c19-86cc-b0121fe76a82,2,2026-06-15 09:48:36.566386,34.13,15,failed
3712db76-001f-4c19-86cc-b0121fe76a82,3,2026-06-17 06:37:47.755037,78.95,17,failed
3712db76-001f-4c19-86cc-b0121fe76a82,4,2026-06-21 17:06:58.497467,185.43,21,success
6387756e-4046-43fe-8020-5d463d165ba3,1,2026-03-22 07:58:34.312775,9.18,22,failed
6387756e-4046-43fe-8020-5d463d165ba3,2,2026-03-23 17:49:23.687094,43.02,23,failed
6387756e-4046-43fe-8020-5d463d165ba3,3,2026-03-26 08:09:48.644191,105.36,26,success
d08cab4c-0b6f-40c2-aa6c-edbc82fedf7d,1,2026-06-22 22:00:32.510998,9.01,22,failed
d08cab4c-0b6f-40c2-aa6c-edbc82fedf7d,2,2026-06-24 05:15:42.405418,40.26,24,failed
d08cab4c-0b6f-40c2-aa6c-edbc82fedf7d,3,2026-06-27 00:02:41.248609,107.04,27,success
2f9e66c5-2478-4bcb-903a-6176df4e413e,1,2026-01-15 04:16:20.110326,6.14,15,failed
2f9e66c5-2478-4bcb-903a-6176df4e413e,2,2026-01-16 14:03:06.902027,39.92,16,success
282262f9-fd61-4b19-95a5-64a45a3143ac,1,2026-06-03 21:09:41.602292,5.89,3,failed
282262f9-fd61-4b19-95a5-64a45a3143ac,2,2026-06-05 02:34:06.895697,35.3,5,success
9f4509ce-5270-4e63-b75c-aad4cf65bf47,1,2026-04-27 17:10:29.035228,3.09,27,success
84ae52a8-fd4b-426d-9624-58fcd63af0f1,1,2026-04-19 22:05:30.464789,3.79,19,failed
84ae52a8-fd4b-426d-9624-58fcd63af0f1,2,2026-04-20 13:58:38.916470,19.68,20,failed
84ae52a8-fd4b-426d-9624-58fcd63af0f1,3,2026-04-22 16:23:09.293343,70.09,22,failed
84ae52a8-fd4b-426d-9624-58fcd63af0f1,4,2026-04-25 18:37:05.129057,144.32,25,failed
9c4f6a58-737e-4bac-9a16-40cbe11e6255,1,2026-01-24 03:31:18.959022,6.04,24,success
55c8315a-9149-4e15-ae05-db0e43f7d567,1,2026-04-11 10:36:43.784811,7.61,11,failed
55c8315a-9149-4e15-ae05-db0e43f7d567,2,2026-04-12 14:17:27.796996,35.29,12,success
ab22fa0b-df58-432f-ac39-df5086c13112,1,2026-06-09 21:21:42.087579,9.03,9,failed
ab22fa0b-df58-432f-ac39-df5086c13112,2,2026-06-11 02:33:45.789229,38.23,11,failed
ab22fa0b-df58-432f-ac39-df5086c13112,3,2026-06-13 20:27:58.918194,104.13,13,success
88cc260d-db67-41b2-aa98-e1d3d53cd132,1,2026-01-08 23:59:28.998405,4.34,8,success
da0e1af7-cbca-45c9-a086-a92a07f3fc50,1,2026-05-17 07:04:50.384795,6.63,17,success
22eed922-acfa-4f6c-bc14-a3cb4e8c576d,1,2026-04-07 06:22:10.495122,11.09,7,success
ad8936d4-f1d8-4c4e-953f-dbffea04adf9,1,2026-05-02 00:32:51.030648,1.58,2,failed
ad8936d4-f1d8-4c4e-953f-dbffea04adf9,2,2026-05-02 21:01:55.282504,22.07,2,success
b8eb83d8-b947-4040-9439-9a9524609634,1,2026-01-07 21:57:19.602846,11.14,7,failed
b8eb83d8-b947-4040-9439-9a9524609634,2,2026-01-09 09:46:51.961843,46.96,9,failed
b8eb83d8-b947-4040-9439-9a9524609634,3,2026-01-11 09:20:29.813684,94.52,11,failed
b8eb83d8-b947-4040-9439-9a9524609634,4,2026-01-14 21:46:07.996521,178.95,14,failed
c2bba441-f7b7-4419-8c8b-dc03a78952b7,1,2026-02-15 03:06:15.438446,4.12,15,failed
c2bba441-f7b7-4419-8c8b-dc03a78952b7,2,2026-02-15 18:09:49.220968,19.18,15,success
4b2c950b-0143-4d77-967b-a61d8cd67847,1,2026-04-13 10:40:03.518173,9.43,13,success
46876f36-2c30-4b5f-bee1-ef178e19b654,1,2026-03-24 15:54:25.127557,2.19,24,failed
46876f36-2c30-4b5f-bee1-ef178e19b654,2,2026-03-25 23:14:36.123111,33.53,25,failed
46876f36-2c30-4b5f-bee1-ef178e19b654,3,2026-03-27 16:06:58.520442,74.4,27,failed
46876f36-2c30-4b5f-bee1-ef178e19b654,4,2026-03-31 01:33:24.640613,155.84,31,success
ceea2df0-6fd1-4250-be1a-f46bb16684bd,1,2026-04-18 15:45:24.223848,11.91,18,failed
ceea2df0-6fd1-4250-be1a-f46bb16684bd,2,2026-04-19 23:54:51.955098,44.06,19,success
6bebc53c-c28b-443c-815b-4ba310efff66,1,2026-05-13 22:33:15.582198,5.85,13,failed
6bebc53c-c28b-443c-815b-4ba310efff66,2,2026-05-15 09:27:38.218445,40.76,15,failed
6bebc53c-c28b-443c-815b-4ba310efff66,3,2026-05-17 04:18:03.376544,83.6,17,success
1d24131a-5d43-40aa-bfcf-7b2f11195b7c,1,2026-04-05 17:43:25.103484,11.56,5,success
ccc67dae-c781-4127-b9b5-77f3c3010e02,1,2026-01-15 04:03:46.153903,7.66,15,failed
ccc67dae-c781-4127-b9b5-77f3c3010e02,2,2026-01-16 03:41:05.766973,31.28,16,failed
ccc67dae-c781-4127-b9b5-77f3c3010e02,3,2026-01-17 23:19:09.278794,74.92,17,failed
ccc67dae-c781-4127-b9b5-77f3c3010e02,4,2026-01-22 02:10:05.248587,173.77,22,success
038628d3-1578-4f32-b739-e4a5b169db99,1,2026-01-08 20:35:23.521033,1.84,8,failed
038628d3-1578-4f32-b739-e4a5b169db99,2,2026-01-10 05:16:34.522919,34.53,10,failed
038628d3-1578-4f32-b739-e4a5b169db99,3,2026-01-12 15:36:26.118601,92.86,12,failed
038628d3-1578-4f32-b739-e4a5b169db99,4,2026-01-16 12:48:28.748697,186.06,16,failed
ee7043b4-c72e-4564-8de1-1d94c1aaa6e2,1,2026-06-22 04:56:57.544921,8.7,22,success
33181d75-fdb6-48c4-9a57-d7334cb74ae4,1,2026-02-12 09:39:02.032224,1.38,12,failed
33181d75-fdb6-48c4-9a57-d7334cb74ae4,2,2026-02-13 01:06:07.273703,16.84,13,failed
33181d75-fdb6-48c4-9a57-d7334cb74ae4,3,2026-02-15 17:52:20.752622,81.61,15,failed
33181d75-fdb6-48c4-9a57-d7334cb74ae4,4,2026-02-19 16:20:33.992612,176.08,19,failed
81a2f213-9e0d-4dfa-b863-9986d2f251a3,1,2026-02-23 11:26:23.243395,6.72,23,success
3e74dd35-2e33-4f8a-8719-ce9e59f7f071,1,2026-02-25 06:36:26.537955,6.09,25,failed
3e74dd35-2e33-4f8a-8719-ce9e59f7f071,2,2026-02-26 06:29:31.754985,29.98,26,success
6bd0ae77-8164-41f1-bc35-d18c26b9e151,1,2026-01-21 18:41:27.064876,4.94,21,failed
6bd0ae77-8164-41f1-bc35-d18c26b9e151,2,2026-01-22 22:35:31.226741,32.84,22,success
6f6e76ad-0b2e-49fb-9168-6ce7e601efa5,1,2026-02-17 03:47:27.606309,7.32,17,failed
6f6e76ad-0b2e-49fb-9168-6ce7e601efa5,2,2026-02-18 09:04:00.252434,36.6,18,failed
6f6e76ad-0b2e-49fb-9168-6ce7e601efa5,3,2026-02-20 13:02:20.733375,88.57,20,success
c9324de1-1ff8-4462-99ab-2839542b3658,1,2026-04-13 03:32:30.588207,10.01,13,failed
c9324de1-1ff8-4462-99ab-2839542b3658,2,2026-04-14 02:48:21.540105,33.27,14,failed
c9324de1-1ff8-4462-99ab-2839542b3658,3,2026-04-16 20:35:29.545290,99.06,16,failed
c9324de1-1ff8-4462-99ab-2839542b3658,4,2026-04-20 17:51:03.312387,192.32,20,failed
7f4d3df2-480d-43df-a0b1-b62252845d85,1,2026-03-07 07:10:16.825497,10.65,7,failed
7f4d3df2-480d-43df-a0b1-b62252845d85,2,2026-03-07 20:25:07.318459,23.9,7,failed
7f4d3df2-480d-43df-a0b1-b62252845d85,3,2026-03-10 04:53:01.798298,80.37,10,failed
7f4d3df2-480d-43df-a0b1-b62252845d85,4,2026-03-14 15:32:16.700220,187.02,14,failed
28dba748-bb37-4d81-8e1a-f12ce99393d2,1,2026-06-09 05:07:50.428575,1.91,9,failed
28dba748-bb37-4d81-8e1a-f12ce99393d2,2,2026-06-09 21:51:34.856595,18.64,9,failed
28dba748-bb37-4d81-8e1a-f12ce99393d2,3,2026-06-12 02:31:20.295258,71.31,12,failed
28dba748-bb37-4d81-8e1a-f12ce99393d2,4,2026-06-16 09:37:10.545272,174.4,16,success
07a63fd6-6b8b-4da5-b2c4-48d21dc76cfe,1,2026-02-17 14:30:02.782429,4.33,17,failed
07a63fd6-6b8b-4da5-b2c4-48d21dc76cfe,2,2026-02-18 16:52:03.743764,30.7,18,failed
07a63fd6-6b8b-4da5-b2c4-48d21dc76cfe,3,2026-02-20 09:37:21.410793,71.46,20,failed
07a63fd6-6b8b-4da5-b2c4-48d21dc76cfe,4,2026-02-23 15:29:07.013049,149.32,23,failed
202e5b95-a17c-40d0-aba2-096846371114,1,2026-06-07 20:15:03.038080,4.73,7,failed
202e5b95-a17c-40d0-aba2-096846371114,2,2026-06-09 02:30:33.535846,34.99,9,failed
202e5b95-a17c-40d0-aba2-096846371114,3,2026-06-11 06:22:25.006541,86.86,11,failed
202e5b95-a17c-40d0-aba2-096846371114,4,2026-06-15 20:14:03.472765,196.72,15,failed
4c5a5ac2-1e35-4877-8998-3ff7bb1fb818,1,2026-04-25 02:38:13.290091,6.9,25,success
c68565bc-e0d6-4a32-86d1-25d978e6bdff,1,2026-02-12 13:59:53.108575,9.28,12,failed
c68565bc-e0d6-4a32-86d1-25d978e6bdff,2,2026-02-13 13:35:55.337810,32.88,13,success
1f6d8724-8697-4fe7-934f-91fd16788589,1,2026-06-15 11:46:59.400034,11.17,15,success
27b6c959-dd5b-4f73-80ca-2e76f8698ca1,1,2026-02-23 11:23:07.027798,10.15,23,failed
27b6c959-dd5b-4f73-80ca-2e76f8698ca1,2,2026-02-24 09:52:16.651514,32.64,24,success
829f5139-726d-42ea-bfdf-f61067700f48,1,2026-01-13 03:47:31.918202,3.53,13,failed
829f5139-726d-42ea-bfdf-f61067700f48,2,2026-01-14 15:33:53.477622,39.3,14,failed
829f5139-726d-42ea-bfdf-f61067700f48,3,2026-01-16 16:25:10.363110,88.15,16,success
7d4c9755-9596-482d-aaf5-c311cf236257,1,2026-05-26 18:51:46.956217,9.36,26,failed
7d4c9755-9596-482d-aaf5-c311cf236257,2,2026-05-27 18:31:02.675339,33.02,27,failed
7d4c9755-9596-482d-aaf5-c311cf236257,3,2026-05-29 22:38:40.788147,85.14,29,failed
7d4c9755-9596-482d-aaf5-c311cf236257,4,2026-06-02 00:48:27.024075,159.31,2,success
0d5fb4db-fd12-425b-a432-20696b6140b8,1,2026-03-20 19:41:27.177317,4.96,20,failed
0d5fb4db-fd12-425b-a432-20696b6140b8,2,2026-03-22 07:06:48.308739,40.38,22,failed
0d5fb4db-fd12-425b-a432-20696b6140b8,3,2026-03-25 00:44:44.565440,106.01,25,success
05f14367-f759-4a09-979c-989253725c9d,1,2025-12-31 16:23:29.411346,11.01,31,failed
05f14367-f759-4a09-979c-989253725c9d,2,2026-01-01 06:06:45.358377,24.73,1,success
fefae268-c4f7-4e63-9315-919c93808a07,1,2026-02-21 04:08:42.064619,7.06,21,failed
fefae268-c4f7-4e63-9315-919c93808a07,2,2026-02-22 03:06:16.375341,30.02,22,failed
fefae268-c4f7-4e63-9315-919c93808a07,3,2026-02-23 22:53:28.617374,73.81,23,failed
fefae268-c4f7-4e63-9315-919c93808a07,4,2026-02-28 21:16:54.039264,192.2,28,failed
11b88ee5-2bf3-4857-8e5e-c416b5893387,1,2026-03-02 09:27:37.766714,6.33,2,success
e4427cd2-3249-42e0-b28d-778133033498,1,2026-01-06 13:54:37.129712,9.99,6,failed
e4427cd2-3249-42e0-b28d-778133033498,2,2026-01-07 23:41:04.151710,43.77,7,failed
e4427cd2-3249-42e0-b28d-778133033498,3,2026-01-10 14:47:42.079271,106.88,10,success
ed187fa9-b7b4-43ce-969d-5df445540c14,1,2026-04-14 10:09:16.968343,5.42,14,failed
ed187fa9-b7b4-43ce-969d-5df445540c14,2,2026-04-14 22:32:46.507118,17.81,14,failed
ed187fa9-b7b4-43ce-969d-5df445540c14,3,2026-04-17 19:18:24.986844,86.57,17,failed
ed187fa9-b7b4-43ce-969d-5df445540c14,4,2026-04-22 13:09:21.258127,200.42,22,failed
367e1cd2-2842-448f-8df6-5f0255413b16,1,2026-01-28 05:41:46.170366,5.35,28,success
73077610-0d1f-4001-ac5b-c70b9da40d9d,1,2026-01-10 17:19:39.532960,9.79,10,success
446536de-d9b8-454b-9147-49856126d818,1,2026-03-25 14:51:53.889969,10.88,25,success
dd03211f-caaf-4d69-899e-79f55f04ee6f,1,2026-05-19 22:24:56.920618,9.3,19,failed
dd03211f-caaf-4d69-899e-79f55f04ee6f,2,2026-05-21 08:56:40.504883,43.83,21,failed
dd03211f-caaf-4d69-899e-79f55f04ee6f,3,2026-05-23 09:52:47.966424,92.76,23,success
e7b9d0c5-ddc8-4d4a-ad50-7bb490b56c4e,1,2026-05-06 22:20:47.155028,9.93,6,success
0c026b1b-fe0d-4559-8561-bb5c0567aa24,1,2026-01-10 23:47:42.969258,5.88,10,failed
0c026b1b-fe0d-4559-8561-bb5c0567aa24,2,2026-01-11 17:38:22.491586,23.72,11,success
ee581d5b-c686-411d-b2fd-e59ac8755180,1,2026-01-20 07:05:35.358155,2.79,20,failed
ee581d5b-c686-411d-b2fd-e59ac8755180,2,2026-01-20 19:20:32.304445,15.04,20,failed
ee581d5b-c686-411d-b2fd-e59ac8755180,3,2026-01-23 18:50:59.284044,86.55,23,success
bdcdcf7d-3f3f-40d9-81d0-aef9e215a2a6,1,2026-03-27 10:46:00.869496,4.03,27,failed
bdcdcf7d-3f3f-40d9-81d0-aef9e215a2a6,2,2026-03-28 21:08:20.036616,38.41,28,success
1f9d877a-9e35-40cb-bfc6-995f6b874bf7,1,2026-03-20 10:02:50.107841,9.36,20,failed
1f9d877a-9e35-40cb-bfc6-995f6b874bf7,2,2026-03-21 03:28:37.678390,26.79,21,failed
1f9d877a-9e35-40cb-bfc6-995f6b874bf7,3,2026-03-22 23:27:56.265495,70.78,22,failed
1f9d877a-9e35-40cb-bfc6-995f6b874bf7,4,2026-03-27 01:56:32.742873,169.26,27,failed
c6de92e4-ec2a-4f49-b9e0-64a3afc4e328,1,2026-01-31 02:37:17.483632,3.12,31,failed
c6de92e4-ec2a-4f49-b9e0-64a3afc4e328,2,2026-01-31 14:58:15.515415,15.47,31,success
217b52c2-2869-4331-bae2-f18e811bdff1,1,2026-01-13 00:40:44.839289,6.6,13,failed
217b52c2-2869-4331-bae2-f18e811bdff1,2,2026-01-14 00:21:44.729042,30.28,14,failed
217b52c2-2869-4331-bae2-f18e811bdff1,3,2026-01-15 12:45:59.243753,66.68,15,failed
217b52c2-2869-4331-bae2-f18e811bdff1,4,2026-01-19 15:58:44.238788,165.9,19,failed
e8ab28ff-e876-47db-82a8-ba69145ad9b5,1,2026-03-18 03:36:33.665246,9.28,18,failed
e8ab28ff-e876-47db-82a8-ba69145ad9b5,2,2026-03-18 16:19:02.409663,21.98,18,failed
e8ab28ff-e876-47db-82a8-ba69145ad9b5,3,2026-03-20 12:21:59.206132,66.03,20,success
c8e15d40-18b7-4d0f-ba60-5e66a6594d63,1,2026-02-17 21:45:47.866497,7.6,17,success
14d761bb-11f7-4f14-83a9-f83a247aa0bf,1,2026-05-10 10:02:16.617142,3.57,10,success
7b538d92-6e73-4859-8f51-27d358a2b57c,1,2026-06-17 00:17:34.140904,8.08,17,failed
7b538d92-6e73-4859-8f51-27d358a2b57c,2,2026-06-17 23:30:52.619038,31.3,17,success
83eb70e4-ac9a-4b4e-8f1b-b8747d04aed5,1,2026-03-21 06:47:22.730209,11.54,21,failed
83eb70e4-ac9a-4b4e-8f1b-b8747d04aed5,2,2026-03-21 20:52:47.394083,25.63,21,failed
83eb70e4-ac9a-4b4e-8f1b-b8747d04aed5,3,2026-03-24 16:30:38.659952,93.26,24,failed
83eb70e4-ac9a-4b4e-8f1b-b8747d04aed5,4,2026-03-28 17:19:58.512834,190.08,28,success
afe98f70-9527-4bdf-8e4f-2e1d3a54b408,1,2026-04-14 10:15:51.205489,7.46,14,success
bc3ddb3f-ac69-4dc9-b242-31d5e5e2e8ad,1,2026-02-04 03:42:28.013346,3.86,4,failed
bc3ddb3f-ac69-4dc9-b242-31d5e5e2e8ad,2,2026-02-05 12:29:15.124746,36.64,5,success
a2e3921b-b79f-4e13-95e6-51a8672c1943,1,2026-05-10 16:07:23.356875,2.81,10,failed
a2e3921b-b79f-4e13-95e6-51a8672c1943,2,2026-05-11 22:26:35.908489,33.13,11,success
8da4050f-2586-46ca-b74f-178e504aeed6,1,2026-04-26 04:54:41.527080,8.06,26,failed
8da4050f-2586-46ca-b74f-178e504aeed6,2,2026-04-26 20:32:05.964243,23.68,26,failed
8da4050f-2586-46ca-b74f-178e504aeed6,3,2026-04-28 21:08:31.934358,72.29,28,success
b6549d56-8f01-4c63-b8aa-465877b7ca81,1,2026-01-28 10:26:04.472891,11.9,28,success
2f708ea4-1ccb-4993-9a21-6bfe2b94cbee,1,2026-04-24 06:34:22.419468,2.92,24,success
a8b4d12f-fd21-409c-8944-680edaf29157,1,2026-06-04 09:13:15.716265,10.85,4,failed
a8b4d12f-fd21-409c-8944-680edaf29157,2,2026-06-05 07:33:50.914590,33.2,5,success
f508929d-68fd-4e39-bc43-3c2382ec4c48,1,2026-04-22 08:16:23.235433,11.59,22,failed
f508929d-68fd-4e39-bc43-3c2382ec4c48,2,2026-04-23 06:14:12.907472,33.55,23,success
b76074db-8473-4562-9d9e-16befb7c7849,1,2026-02-03 18:32:59.782806,4.45,3,failed
b76074db-8473-4562-9d9e-16befb7c7849,2,2026-02-04 14:29:49.784504,24.4,4,failed
b76074db-8473-4562-9d9e-16befb7c7849,3,2026-02-07 05:26:46.327925,87.35,7,failed
b76074db-8473-4562-9d9e-16befb7c7849,4,2026-02-11 01:00:17.176108,178.9,11,failed
6a582d5f-3c76-4144-b534-32fe0315f555,1,2026-05-31 02:24:15.851913,2.99,31,success
c98027ed-2b77-404b-8d7e-f2d09ad4d741,1,2026-05-05 17:38:17.434101,9.14,5,success
c16d5c41-6ed9-4085-8905-2cc2c77afd69,1,2026-05-05 13:28:05.766826,3.63,5,failed
c16d5c41-6ed9-4085-8905-2cc2c77afd69,2,2026-05-06 12:44:08.165582,26.9,6,success
2c4f3de1-bd61-4920-bdb4-aadc724ed64f,1,2026-04-25 23:34:37.154869,1.91,25,failed
2c4f3de1-bd61-4920-bdb4-aadc724ed64f,2,2026-04-26 11:42:01.474146,14.03,26,failed
2c4f3de1-bd61-4920-bdb4-aadc724ed64f,3,2026-04-27 23:47:58.145039,50.13,27,failed
2c4f3de1-bd61-4920-bdb4-aadc724ed64f,4,2026-05-02 13:08:45.623237,159.48,2,failed
d3f6011a-1a91-4260-ad38-ed83958d73b0,1,2026-05-12 03:23:06.848376,2.94,12,success
08bd2154-5557-4242-811d-93e4a20020a5,1,2026-03-09 17:35:49.485898,9.5,9,success
b361caef-b9a0-41b0-a99d-86898acd10f4,1,2026-05-20 03:13:52.181742,6.98,20,success
b1d97e4b-fb19-41e6-a79b-4b60e5149988,1,2026-06-06 17:15:43.565834,2.5,6,failed
b1d97e4b-fb19-41e6-a79b-4b60e5149988,2,2026-06-07 20:42:53.896143,29.95,7,success
219ab652-f828-4647-99ca-e67579d0fae1,1,2026-04-16 10:04:11.365946,4.05,16,failed
219ab652-f828-4647-99ca-e67579d0fae1,2,2026-04-17 13:28:31.157070,31.46,17,success
5441d883-d901-46f5-bda9-01872ed1e7b6,1,2026-06-28 20:14:13.580083,8.9,28,success
5bc8abe4-c82c-4124-9f01-e6ce5cfeac2d,1,2026-03-02 09:37:20.766345,6.24,2,failed
5bc8abe4-c82c-4124-9f01-e6ce5cfeac2d,2,2026-03-03 16:21:46.903997,36.98,3,success
dcf30e4e-fbd9-48f9-aca2-c871fe36343e,1,2026-02-14 22:00:49.713529,9.03,14,success
78903bbb-798e-44d4-a98a-b79f48599973,1,2026-06-05 04:40:52.044385,5.43,5,success
539f2137-c783-4923-b8c0-28550fc85d9c,1,2026-03-03 07:54:12.982519,6.1,3,success
